,household_key,revenue,recency,frequency,recency_cluster,frequency_cluster,revenue_cluster,rfm_score,segment,received_campA_18,redeemed_campA_18,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,MEAT_spend
659,1770,246.26000000000008,3,13,3,1,0,4,Mid-value,0,0,122.08999999999999,,24.54,,22.93,22.82
660,2173,232.83999999999997,2,13,3,1,0,4,Mid-value,1,0,122.10000000000001,3.9,24.84,,56.69999999999999,5.34
661,1075,174.45999999999998,0,10,3,1,0,4,Mid-value,0,0,80.47,,2.99,,19.99,7.56
662,26,145.54999999999998,1,12,3,1,0,4,Mid-value,0,0,93.27999999999999,4.59,9.39,,15.3,1.79
663,1537,191.50999999999993,5,12,3,1,0,4,Mid-value,1,0,74.35000000000002,11.27,1.58,11.0,30.140000000000008,22.99
664,1418,248.69,0,10,3,1,0,4,Mid-value,1,0,48.370000000000005,,18.47,,156.34999999999994,22.91
665,1084,107.37999999999998,3,11,3,1,0,4,Mid-value,1,0,56.660000000000004,,,,41.12,7.609999999999999
666,2148,231.3499999999999,4,10,3,1,0,4,Mid-value,1,1,125.33999999999999,20.72,16.46,,19.09,27.01
667,1055,147.54999999999995,1,11,3,1,0,4,Mid-value,0,0,101.45000000000002,,12.989999999999998,,29.919999999999998,
668,227,150.30999999999997,1,20,3,1,0,4,Mid-value,1,0,114.68999999999997,,,20.12,9.0,
669,2011,133.83999999999995,1,10,3,1,0,4,Mid-value,1,0,101.41999999999999,,18.4,,4.029999999999999,
670,24,243.2299999999999,2,10,3,1,0,4,Mid-value,0,0,154.29999999999998,54.010000000000005,,,7.5,7.45
671,1717,215.31000000000003,4,10,3,1,0,4,Mid-value,1,1,107.11999999999999,,15.1,32.61,3.98,50.52
672,2292,170.53000000000006,1,18,3,1,0,4,Mid-value,0,0,82.42000000000007,,4.78,58.0,10.02,11.32
673,1304,98.27000000000001,1,11,3,1,0,4,Mid-value,1,0,62.970000000000006,,0.79,,12.260000000000002,6.13
674,2215,192.19000000000003,4,10,3,1,0,4,Mid-value,1,0,73.03000000000002,5.99,30.289999999999992,,42.41,23.590000000000003
675,2184,240.88999999999996,1,11,3,1,0,4,Mid-value,1,0,117.54000000000002,,20.32,,45.699999999999996,5.12
676,215,225.88000000000005,6,18,3,1,0,4,Mid-value,0,0,69.68999999999998,34.68,21.369999999999997,45.900000000000006,3.99,14.89
677,869,176.79000000000002,1,18,3,1,0,4,Mid-value,0,0,119.17999999999998,,,,49.120000000000005,2.99
678,1998,104.7,0,19,3,1,0,4,Mid-value,1,0,100.01,,,,4.69,
679,55,117.44999999999997,3,15,3,1,0,4,Mid-value,1,0,60.17000000000001,,4.99,,38.81000000000001,
680,672,247.73999999999998,2,12,3,1,0,4,Mid-value,0,0,173.47,4.79,23.63,,15.14,
681,595,197.51000000000008,3,14,3,1,0,4,Mid-value,1,0,66.43,18.37,8.52,,18.15,28.330000000000002
682,897,165.02999999999997,0,10,3,1,0,4,Mid-value,0,0,77.71999999999998,5.81,14.46,,50.44000000000001,4.85
683,2291,98.25000000000006,1,13,3,1,0,4,Mid-value,0,0,32.16,,,,53.620000000000005,
684,1875,196.18999999999994,1,11,3,1,0,4,Mid-value,0,0,68.11,3.94,33.25,,6.17,43.11
685,1321,132.0,4,17,3,1,0,4,Mid-value,1,0,97.07000000000001,,3.99,,5.28,25.66
686,742,193.24,0,12,3,1,0,4,Mid-value,1,0,144.25999999999996,,,,21.46,
687,915,110.07000000000001,1,16,3,1,0,4,Mid-value,1,0,67.62,,2.49,,3.69,10.3
688,1526,234.87999999999988,0,14,3,1,0,4,Mid-value,1,0,165.55999999999997,13.92,9.97,,6.4399999999999995,15.420000000000002
689,705,91.34999999999998,1,11,3,1,0,4,Mid-value,1,0,41.56999999999999,,25.84,,22.950000000000003,
690,457,125.65999999999997,0,11,3,1,0,4,Mid-value,0,0,59.760000000000005,,16.720000000000002,,21.05,19.479999999999997
691,1495,197.77000000000007,2,13,3,1,0,4,Mid-value,1,0,76.89999999999999,28.139999999999993,12.36,,,55.31999999999999
692,804,133.26999999999995,0,16,3,1,0,4,Mid-value,1,0,100.61999999999996,3.14,3.2,,21.060000000000002,
693,1219,60.040000000000006,0,13,3,1,0,4,Mid-value,1,0,47.32,,,,9.870000000000001,2.85
694,159,228.67999999999992,0,13,3,1,0,4,Mid-value,0,0,118.37,,20.810000000000002,,11.820000000000002,21.419999999999998
695,1981,205.07999999999998,6,18,3,1,0,4,Mid-value,0,0,161.69999999999996,2.27,4.220000000000001,,14.72,11.73
696,1401,147.54,6,11,3,1,0,4,Mid-value,0,0,54.84,,,74.17,11.94,5.59
697,1267,215.68000000000006,4,11,3,1,0,4,Mid-value,0,0,70.14999999999999,,26.71,40.0,43.29,17.509999999999998
698,390,171.16,1,14,3,1,0,4,Mid-value,1,0,79.85999999999999,21.46,2.0,,32.349999999999994,
699,1765,214.03,0,10,3,1,0,4,Mid-value,0,0,150.92000000000002,,21.84,,15.290000000000001,10.71
700,1826,161.45000000000002,2,13,3,1,0,4,Mid-value,0,0,118.97,,,,8.98,17.55
701,123,144.39999999999998,3,10,3,1,0,4,Mid-value,1,0,102.69999999999997,,4.06,,,24.37
702,412,253.46999999999997,0,10,3,1,0,4,Mid-value,1,0,94.47999999999999,95.94,7.11,6.5,,8.09
703,1474,189.23,0,13,3,1,0,4,Mid-value,1,0,128.79000000000002,22.86,3.8200000000000003,,8.81,24.200000000000003
704,356,221.26000000000008,0,15,3,1,0,4,Mid-value,0,0,56.39000000000001,,1.99,21.61,134.7,
705,750,180.13999999999996,4,13,3,1,0,4,Mid-value,0,0,125.11999999999999,1.98,9.71,,23.029999999999998,16.310000000000002
706,2418,236.53000000000006,1,16,3,1,0,4,Mid-value,0,0,159.35000000000002,13.27,11.560000000000002,,32.11000000000001,5.6
707,1941,58.72,3,11,3,1,0,4,Mid-value,1,0,43.03999999999999,,0.99,,2.34,8.35
708,823,144.64000000000001,3,10,3,1,0,4,Mid-value,1,0,47.8,4.59,,15.0,60.18,
709,1716,88.37000000000002,1,10,3,1,0,4,Mid-value,1,0,28.800000000000004,,,,52.53,3.05
710,211,122.42,3,12,3,1,0,4,Mid-value,1,0,88.16000000000001,,27.24,,1.58,5.44
711,644,242.81000000000006,6,14,3,1,0,4,Mid-value,1,0,172.48,,6.35,,18.35,7.8100000000000005
712,2126,252.97000000000003,0,12,3,1,0,4,Mid-value,0,0,133.81999999999996,5.98,19.689999999999998,,8.629999999999999,14.420000000000002
713,1993,110.37,0,11,3,1,0,4,Mid-value,0,0,53.68000000000001,3.99,2.17,,22.6,16.73
714,2043,228.25000000000006,0,10,3,1,0,4,Mid-value,0,0,149.08999999999997,21.46,15.829999999999998,,9.66,18.229999999999997
715,302,157.51000000000002,1,14,3,1,0,4,Mid-value,0,0,85.19,,6.51,,33.63,
716,1801,178.03000000000006,6,11,3,1,0,4,Mid-value,0,0,40.54,,,40.02,90.48000000000002,
717,787,225.27999999999994,0,20,3,1,0,4,Mid-value,1,0,123.04,,7.239999999999999,,87.5,
718,993,212.2599999999999,3,10,3,1,0,4,Mid-value,1,0,127.55000000000001,23.63,10.149999999999999,,20.24,1.79
719,964,107.53999999999999,5,10,3,1,0,4,Mid-value,0,0,73.17,,,,13.99,4.12
720,1847,224.78000000000003,4,10,3,1,0,4,Mid-value,1,0,127.65000000000002,,9.26,,29.16,32.14
721,1499,237.6,1,10,3,1,0,4,Mid-value,0,0,95.75,,12.06,,30.500000000000004,41.86
722,1920,169.51999999999998,2,10,3,1,0,4,Mid-value,1,0,59.93,,54.32000000000001,,5.21,
723,1921,212.66,2,10,3,1,0,4,Mid-value,1,1,90.22000000000001,6.94,7.9,,26.700000000000003,65.23
724,667,181.57999999999996,0,10,3,1,0,4,Mid-value,0,0,96.97,6.97,7.26,,20.950000000000003,34.5
725,1604,82.62000000000002,3,17,3,1,0,4,Mid-value,1,0,79.63,,2.99,,,
726,1892,252.37999999999997,4,14,3,1,0,4,Mid-value,1,0,78.96999999999998,7.12,11.11,44.0,50.680000000000014,17.29
727,1624,209.72000000000003,6,15,3,1,0,4,Mid-value,1,0,88.83000000000001,43.45,29.33,,8.75,21.01
728,1965,237.71000000000004,2,13,3,1,0,4,Mid-value,1,1,122.73000000000003,29.99,3.1700000000000004,,20.069999999999997,20.02
729,1686,161.08999999999995,1,13,3,1,0,4,Mid-value,0,0,98.90999999999998,37.54,,,12.05,
730,398,157.43999999999994,5,14,3,1,0,4,Mid-value,1,0,64.46000000000001,,,55.010000000000005,33.97,
731,1375,138.81,4,11,3,1,0,4,Mid-value,1,0,104.78000000000002,,18.7,,6.77,
732,1224,213.04000000000002,6,12,3,1,0,4,Mid-value,1,0,118.38000000000002,3.29,3.9800000000000004,,9.48,60.92
733,2466,145.66000000000003,3,14,3,1,0,4,Mid-value,1,0,50.78,,2.99,,89.29999999999998,
734,1429,77.99000000000001,0,11,3,1,0,4,Mid-value,0,0,61.989999999999995,,,,6.0,
735,2131,198.72,0,10,3,1,0,4,Mid-value,1,0,97.46999999999998,16.15,31.72,,10.059999999999999,19.56
736,158,100.55999999999999,2,13,3,1,0,4,Mid-value,1,0,53.230000000000004,,,,31.83,13.35
737,28,235.69000000000005,1,12,3,1,0,4,Mid-value,1,0,132.08,,2.9,,57.72999999999999,15.510000000000002
738,2359,226.04999999999998,0,15,3,1,0,4,Mid-value,1,0,110.75999999999999,20.979999999999997,,58.010000000000005,13.24,5.08
739,1567,151.60999999999999,2,18,3,1,0,4,Mid-value,0,0,37.52000000000001,13.280000000000001,22.62,,35.14,38.76
740,747,106.39999999999998,1,11,3,1,0,4,Mid-value,1,0,67.43000000000002,3.99,3.9800000000000004,,,14.58
741,1839,237.19000000000005,0,17,3,1,0,4,Mid-value,0,0,122.03999999999999,,,,112.15999999999998,
742,622,174.44000000000005,1,13,3,1,0,4,Mid-value,1,0,89.45000000000002,12.19,3.64,,61.71000000000001,7.45
743,1424,188.82999999999996,1,15,3,1,0,4,Mid-value,0,0,93.36999999999999,,33.97,19.82,13.150000000000002,14.65
744,338,189.35000000000002,1,13,3,1,0,4,Mid-value,0,0,109.42,,21.39,,55.55,
745,1916,204.07000000000005,7,15,2,1,0,3,Low-value,1,0,132.70999999999995,1.8,20.79,,16.229999999999997,9.18
746,1704,58.410000000000004,9,11,2,1,0,3,Low-value,0,0,18.8,,,,18.98,
747,2223,134.15,18,12,2,1,0,3,Low-value,0,0,39.66,3.96,,,44.31999999999999,
748,1692,209.64000000000001,13,19,2,1,0,3,Low-value,1,0,124.42999999999999,,3.36,45.18,7.98,9.23
749,2492,229.62,12,16,2,1,0,3,Low-value,0,0,108.10999999999997,40.41,0.8,34.5,14.16,
750,1369,242.38999999999996,15,12,2,1,0,3,Low-value,0,0,154.67999999999998,9.68,26.45,,5.28,
751,946,193.75999999999993,8,14,2,1,0,3,Low-value,1,0,118.72999999999996,4.85,15.42,,16.43,12.350000000000001
752,1954,236.48000000000013,7,16,2,1,0,3,Low-value,1,0,87.92,4.59,23.380000000000003,,79.55999999999997,21.259999999999998
753,1961,140.71999999999997,7,13,2,1,0,3,Low-value,0,0,85.32999999999998,3.17,4.98,,39.27,
754,1887,99.44000000000003,7,12,2,1,0,3,Low-value,0,0,46.620000000000005,,18.65,,24.0,
755,2262,185.45000000000007,7,10,2,1,0,3,Low-value,1,0,122.21999999999997,,9.5,,6.99,
756,776,200.39,11,10,2,1,0,3,Low-value,0,0,118.47999999999998,9.55,7.340000000000001,,22.939999999999998,15.02
757,224,243.16000000000003,7,10,2,1,0,3,Low-value,0,0,116.45999999999998,25.05,4.970000000000001,11.0,19.96,43.239999999999995
758,81,232.26,8,10,2,1,0,3,Low-value,0,0,151.85,23.909999999999997,,,39.440000000000005,
759,520,193.89999999999998,8,10,2,1,0,3,Low-value,1,0,126.44,,12.76,,31.400000000000006,9.32
760,1824,223.34000000000006,8,13,2,1,0,3,Low-value,1,0,78.91999999999999,,39.71,,84.28,10.43
761,316,221.0200000000001,8,12,2,1,0,3,Low-value,0,0,119.56000000000003,13.84,14.790000000000001,,,36.32000000000001
762,1494,216.00999999999996,9,13,2,1,0,3,Low-value,1,1,130.51999999999998,,11.96,,20.630000000000003,21.37
763,666,154.57000000000002,13,13,2,1,0,3,Low-value,0,0,125.93999999999998,2.94,5.970000000000001,,10.32,2.11
764,1443,171.79000000000005,8,13,2,1,0,3,Low-value,1,0,155.65000000000003,,0.17,,3.99,
765,1948,198.61999999999995,9,11,2,1,0,3,Low-value,1,0,134.49,,13.670000000000002,,29.55,
766,2385,185.63,8,11,2,1,0,3,Low-value,0,0,54.3,,,122.5,1.25,
767,808,227.26999999999998,7,18,2,1,0,3,Low-value,1,0,113.41000000000003,5.98,16.1,42.510000000000005,20.64,12.18
768,1540,255.03000000000023,12,16,2,1,0,3,Low-value,1,0,182.37000000000015,20.96,,,40.349999999999994,
769,2195,137.01000000000002,8,11,2,1,0,3,Low-value,0,0,68.98,6.52,14.21,,4.99,31.34
770,1431,189.82999999999996,11,12,2,1,0,3,Low-value,1,0,102.89000000000001,48.08,6.8100000000000005,,3.99,3.92
771,743,136.17000000000002,7,10,2,1,0,3,Low-value,0,0,51.84000000000001,,8.02,,46.82,17.39
772,1812,173.09000000000003,11,11,2,1,0,3,Low-value,1,0,92.06,2.99,5.2700000000000005,13.07,18.240000000000002,20.8
773,919,154.39000000000013,14,14,2,1,0,3,Low-value,0,0,96.81999999999998,,5.88,,17.939999999999998,4.6
774,1349,252.61000000000004,26,10,1,1,0,2,Low-value,1,0,138.06999999999996,4.11,26.259999999999998,9.77,1.99,61.38999999999999
775,639,53.32000000000003,22,12,1,1,0,2,Low-value,1,0,20.089999999999996,2.18,,,21.049999999999997,
776,1289,190.62000000000006,1,34,3,2,0,5,Mid-value,1,0,112.32,,,,65.98,
777,957,167.95000000000002,1,31,3,2,0,5,Mid-value,1,0,77.94,3.99,,,40.529999999999994,
778,1547,217.0,1,31,3,2,0,5,Mid-value,1,0,66.37,3.99,,85.27,54.39,
779,2139,208.04000000000002,1,26,3,2,0,5,Mid-value,1,0,68.52,44.980000000000004,4.59,,49.999999999999986,4.49
780,376,204.90000000000003,5,24,3,2,0,5,Mid-value,0,0,125.39000000000004,,3.5100000000000002,,3.99,29.349999999999998
781,1058,140.19,5,36,3,2,0,5,Mid-value,1,0,86.26000000000002,8.5,,15.0,3.38,7.05
782,1742,178.5,0,24,3,2,0,5,Mid-value,1,0,145.74999999999997,,,,,24.060000000000002
783,1663,218.3,2,23,3,2,0,5,Mid-value,1,0,27.979999999999997,,,135.93,24.42,
784,992,94.13000000000002,0,29,3,2,0,5,Mid-value,0,0,41.089999999999996,1.79,5.94,20.0,13.85,
785,2071,176.29000000000002,0,24,3,2,0,5,Mid-value,1,0,72.29999999999997,21.7,13.23,,25.619999999999997,41.46
786,156,209.14999999999998,0,28,3,2,0,5,Mid-value,1,0,57.25999999999997,15.149999999999999,2.99,,53.75,
787,1173,55.900000000000006,5,2,3,0,0,3,Low-value,0,0,44.92,,,,4.99,
788,1060,92.76,1,4,3,0,0,3,Low-value,1,0,2.7800000000000002,,,,89.98,
789,1351,89.42,2,8,3,0,0,3,Low-value,0,0,21.45,64.98,,,2.99,
790,1287,213.13,0,8,3,0,0,3,Low-value,0,0,138.51999999999992,5.0600000000000005,17.86,,21.05,10.33
791,271,59.589999999999996,1,3,3,0,0,3,Low-value,0,0,,11.97,,,5.79,41.83
792,255,84.58,0,2,3,0,0,3,Low-value,0,0,52.92,,,,9.99,3.53
793,1345,142.71000000000004,2,6,3,0,0,3,Low-value,1,0,91.57,3.99,2.99,,30.58,
794,2336,240.55999999999997,4,9,3,0,0,3,Low-value,0,0,174.60999999999996,,10.38,,6.17,30.68
795,343,170.72,0,6,3,0,0,3,Low-value,0,0,127.10000000000002,7.78,8.97,,23.129999999999995,
796,681,217.99999999999997,0,6,3,0,0,3,Low-value,0,0,160.89999999999998,,1.66,,32.28,10.18
797,585,22.26,3,2,3,0,0,3,Low-value,0,0,13.73,,,,5.98,
798,364,75.05999999999999,1,4,3,0,0,3,Low-value,1,0,34.06,,4.12,,15.92,2.99
799,381,128.67,0,5,3,0,0,3,Low-value,0,0,43.650000000000006,2.59,6.0200000000000005,,55.28,3.86
800,528,65.44,4,5,3,0,0,3,Low-value,0,0,45.25,,16.189999999999998,,,
801,698,116.66,0,8,3,0,0,3,Low-value,0,0,68.22,,13.819999999999999,,11.09,
802,1861,151.44999999999993,3,7,3,0,0,3,Low-value,0,0,118.92999999999995,,6.36,,8.47,15.19
803,1426,125.93999999999997,0,3,3,0,0,3,Low-value,0,0,71.07000000000001,,0.46,,20.7,13.92
804,114,231.63,6,9,3,0,0,3,Low-value,1,0,139.95,7.48,,,38.660000000000004,
805,693,235.9500000000001,1,4,3,0,0,3,Low-value,1,0,155.02999999999994,12.61,7.19,,20.61,11.049999999999999
806,650,10.45,0,2,3,0,0,3,Low-value,0,0,10.45,,,,,
807,789,33.64,2,4,3,0,0,3,Low-value,0,0,10.7,5.92,7.03,,,
808,796,36.519999999999996,4,3,3,0,0,3,Low-value,0,0,9.83,,0.78,,,25.909999999999997
809,70,2.5,1,3,3,0,0,3,Low-value,0,0,,,,,2.5,
810,427,181.4,0,9,3,0,0,3,Low-value,0,0,37.260000000000005,6.0,22.970000000000002,,57.050000000000004,40.190000000000005
811,1107,207.94,3,6,3,0,0,3,Low-value,0,0,134.48000000000002,,9.33,,58.47,5.66
812,1083,164.71,2,5,3,0,0,3,Low-value,0,0,48.27,5.59,23.57,,,58.300000000000004
813,2319,111.89999999999998,1,7,3,0,0,3,Low-value,0,0,36.67,,2.03,,58.84000000000001,8.37
814,2257,111.08999999999999,6,8,3,0,0,3,Low-value,0,0,70.60000000000001,,,,25.509999999999998,
815,1438,117.25999999999999,1,1,3,0,0,3,Low-value,0,0,,,2.49,,10.67,88.64
816,2478,218.85999999999999,1,9,3,0,0,3,Low-value,1,1,142.76,16.22,11.3,,4.98,10.67
817,2482,181.66999999999996,2,4,3,0,0,3,Low-value,0,0,168.32999999999998,1.09,2.29,,,3.98
818,1789,25.160000000000004,2,2,3,0,0,3,Low-value,0,0,10.17,,,,1.0,
819,1852,158.89,1,5,3,0,0,3,Low-value,0,0,82.63000000000001,,36.49,,10.67,
820,223,93.50000000000001,0,7,3,0,0,3,Low-value,0,0,37.199999999999996,10.82,,,3.0,16.509999999999998
821,470,123.53999999999998,1,9,3,0,0,3,Low-value,1,0,20.949999999999996,,,7.01,31.159999999999997,
822,604,171.77,1,5,3,0,0,3,Low-value,0,0,54.85,48.040000000000006,18.939999999999998,,16.64,4.34
823,25,168.19999999999996,1,6,3,0,0,3,Low-value,1,0,117.69999999999999,19.130000000000003,4.2,,,14.17
824,259,92.45,3,5,3,0,0,3,Low-value,0,0,73.05000000000001,,0.79,,6.48,12.13
825,433,77.62,2,6,3,0,0,3,Low-value,0,0,46.08,,11.18,,15.46,4.9
826,183,30.53,3,4,3,0,0,3,Low-value,1,0,7.630000000000001,13.98,,,1.18,
827,1356,34.49,5,2,3,0,0,3,Low-value,1,0,22.610000000000007,,1.38,,3.79,
828,551,153.63999999999996,2,5,3,0,0,3,Low-value,0,0,61.39000000000001,,11.07,,15.45,59.16
829,1292,28.21,0,2,3,0,0,3,Low-value,0,0,9.56,,6.87,,7.99,
830,700,243.26000000000005,1,2,3,0,0,3,Low-value,0,0,121.51999999999997,,2.88,,24.470000000000002,41.440000000000005
831,2297,70.88000000000001,3,4,3,0,0,3,Low-value,0,0,33.99000000000001,,10.88,,,16.03
832,659,137.83999999999997,1,3,3,0,0,3,Low-value,0,0,66.42,,12.72,,23.23,31.47
833,1559,134.64,0,3,3,0,0,3,Low-value,0,0,82.36999999999999,4.99,11.07,,7.54,14.36
834,1163,230.51999999999998,0,8,3,0,0,3,Low-value,1,0,77.03,,19.33,41.01,38.830000000000005,13.53
835,226,10.45,6,2,3,0,0,3,Low-value,0,0,7.369999999999999,,,,1.5899999999999999,
836,281,91.05,6,4,3,0,0,3,Low-value,0,0,60.38,,28.669999999999998,,2.0,
837,85,131.54,1,9,3,0,0,3,Low-value,1,0,89.99000000000004,,6.0,,23.56,
838,2050,200.42000000000004,0,5,3,0,0,3,Low-value,1,0,92.39,,21.4,,5.5,41.769999999999996
839,1353,211.04,0,7,3,0,0,3,Low-value,1,0,133.54000000000002,20.4,1.19,,,12.91
840,1492,91.63999999999999,1,7,3,0,0,3,Low-value,0,0,42.96,,20.439999999999998,,6.68,19.28
841,254,74.39,6,7,3,0,0,3,Low-value,0,0,33.87,4.07,11.239999999999998,,2.58,3.67
842,2331,231.06000000000003,4,5,3,0,0,3,Low-value,1,0,133.4,5.09,11.030000000000001,30.0,6.01,25.54
843,1760,69.31,0,9,3,0,0,3,Low-value,0,0,57.48,,9.59,,2.24,
844,142,135.27999999999997,1,7,3,0,0,3,Low-value,1,0,110.88999999999999,,,,13.030000000000001,
845,2165,129.32999999999998,1,4,3,0,0,3,Low-value,0,0,20.369999999999997,,3.52,,78.94,
846,1809,197.55999999999997,3,8,3,0,0,3,Low-value,0,0,96.82,,11.329999999999998,,9.64,64.41
847,2435,230.12000000000006,1,5,3,0,0,3,Low-value,0,0,189.40000000000003,,26.759999999999994,,,13.96
848,1851,47.52,3,2,3,0,0,3,Low-value,0,0,23.54,,,,1.99,
849,719,74.83999999999999,1,4,3,0,0,3,Low-value,0,0,64.50000000000001,9.3,1.04,,,
850,803,144.70999999999995,3,5,3,0,0,3,Low-value,1,0,100.97999999999999,,18.32,,0.99,10.15
851,617,110.02,3,2,3,0,0,3,Low-value,0,0,53.290000000000006,6.99,8.32,,20.15,
852,2208,122.69999999999997,0,9,3,0,0,3,Low-value,1,0,57.830000000000005,7.27,6.9,,20.32,8.17
853,628,212.61999999999998,2,2,3,0,0,3,Low-value,0,0,177.78,4.59,5.510000000000001,,8.49,5.67
854,1037,19.88,4,3,3,0,0,3,Low-value,0,0,1.29,,,,18.59,
855,2213,178.03999999999996,1,5,3,0,0,3,Low-value,0,0,41.32,,50.36,,21.66,
856,673,102.15999999999998,0,8,3,0,0,3,Low-value,0,0,52.940000000000005,9.0,,,0.66,
857,35,38.84,5,4,3,0,0,3,Low-value,0,0,13.350000000000001,,5.49,20.0,,
858,1715,119.7,5,4,3,0,0,3,Low-value,0,0,34.18000000000001,5.0,21.730000000000004,,15.84,11.14
859,913,40.95000000000001,2,4,3,0,0,3,Low-value,0,0,40.95000000000001,,,,,
860,191,110.91000000000001,4,6,3,0,0,3,Low-value,0,0,54.22,,4.0,24.75,24.65,
861,2469,22.08,2,2,3,0,0,3,Low-value,0,0,16.060000000000002,,,,2.99,
862,1738,148.35,3,6,3,0,0,3,Low-value,0,0,84.61999999999999,4.15,,,26.479999999999997,21.82
863,1542,175.41,1,5,3,0,0,3,Low-value,1,0,84.54,,4.28,,3.29,21.450000000000003
864,2099,7.74,6,2,3,0,0,3,Low-value,1,0,3.5599999999999996,,,,4.18,
865,251,185.20999999999995,2,5,3,0,0,3,Low-value,1,1,74.61,8.31,,,25.810000000000002,55.01000000000001
866,1485,56.39,0,4,3,0,0,3,Low-value,0,0,22.97,10.31,7.17,,10.950000000000001,
867,609,82.4,3,7,3,0,0,3,Low-value,1,0,53.19,,,10.0,5.04,
868,1382,91.99000000000001,4,4,3,0,0,3,Low-value,1,0,74.08,,0.99,,,16.92
869,2182,51.17,1,5,3,0,0,3,Low-value,0,0,6.91,,,,7.880000000000001,
870,1106,223.8600000000001,1,9,3,0,0,3,Low-value,0,0,109.38,10.47,7.17,,36.65,22.83
871,737,235.95,6,7,3,0,0,3,Low-value,0,0,81.64000000000001,,48.1,25.08,55.4,
872,2377,119.42999999999998,4,9,3,0,0,3,Low-value,1,0,33.620000000000005,7.15,9.389999999999999,45.019999999999996,9.99,11.77
873,2461,75.56,5,2,3,0,0,3,Low-value,0,0,36.300000000000004,18.21,20.049999999999997,,,
874,1463,170.17,2,5,3,0,0,3,Low-value,1,0,68.44,2.34,2.29,,37.42,9.68
875,759,200.47000000000003,0,5,3,0,0,3,Low-value,0,0,107.58999999999997,4.59,18.540000000000003,,31.769999999999996,5.65
876,238,98.74000000000002,0,6,3,0,0,3,Low-value,0,0,17.900000000000002,,0.99,,72.78999999999999,2.29
877,603,11.05,5,5,3,0,0,3,Low-value,1,0,10.05,,,,1.0,
878,986,124.70000000000002,0,6,3,0,0,3,Low-value,0,0,58.999999999999986,13.98,,,8.739999999999998,11.99
879,2389,151.55999999999997,6,4,3,0,0,3,Low-value,0,0,107.37999999999997,,6.34,,,12.16
880,590,196.51,0,9,3,0,0,3,Low-value,0,0,59.15000000000001,,3.83,,53.129999999999995,58.919999999999995
881,812,43.870000000000005,0,4,3,0,0,3,Low-value,1,0,42.38,,1.49,,,
882,799,233.86999999999992,5,7,3,0,0,3,Low-value,0,0,145.63,,6.65,31.61,12.24,15.52
883,2222,204.82,6,2,3,0,0,3,Low-value,0,0,169.16,2.45,7.390000000000001,,11.3,
884,1202,80.66999999999999,5,5,3,0,0,3,Low-value,0,0,38.949999999999996,6.49,3.43,29.8,,
885,751,126.14,0,9,3,0,0,3,Low-value,0,0,91.81000000000002,,,,4.34,6.54
886,2346,230.41,3,3,3,0,0,3,Low-value,0,0,160.16,35.480000000000004,16.71,,12.17,5.89
887,711,49.809999999999995,6,5,3,0,0,3,Low-value,0,0,23.26,8.58,1.98,,15.99,
888,1213,77.75000000000001,0,4,3,0,0,3,Low-value,0,0,36.739999999999995,,,,38.02000000000001,
889,2078,136.32999999999998,0,4,3,0,0,3,Low-value,0,0,93.77,,16.990000000000002,,9.97,13.76
890,665,39.660000000000004,2,2,3,0,0,3,Low-value,0,0,4.76,18.04,,,16.86,
891,481,76.82000000000004,1,3,3,0,0,3,Low-value,0,0,52.709999999999994,6.38,1.36,,6.29,3.29
892,1868,3.0,0,1,3,0,0,3,Low-value,0,0,3.0,,,,,
893,1932,26.630000000000003,4,3,3,0,0,3,Low-value,1,0,5.69,,1.99,,18.950000000000003,
894,1928,153.96000000000004,6,7,3,0,0,3,Low-value,1,1,83.69999999999999,,1.26,,7.8,12.3
895,2001,166.75999999999996,4,3,3,0,0,3,Low-value,0,0,108.66000000000005,11.32,10.059999999999999,,11.96,2.99
896,405,212.12999999999997,0,6,3,0,0,3,Low-value,1,0,86.36000000000001,63.21,22.8,,29.330000000000002,8.93
897,74,92.35000000000002,0,6,3,0,0,3,Low-value,1,0,60.31,1.43,14.950000000000001,,2.99,5.13
898,960,147.93,6,5,3,0,0,3,Low-value,1,0,55.56,,4.29,33.0,55.08,
899,2410,142.81999999999996,1,5,3,0,0,3,Low-value,0,0,60.099999999999994,2.79,8.34,26.46,27.119999999999997,5.84
