household_key,received_campaign,redeemed_coupons,total_campaigns_received,TypeA,TypeB,TypeC,total_campaigns_engaged,total_coupons_received,total_coupons_redeemed,camp_conversion_rate,coupon_conversion_rate,revenue,recency,frequency,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,NUTRITION_spend,SALAD BAR_spend,MEAT_spend,recency_cluster,frequency_cluster,revenue_cluster,rfm_score,segment,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc
997,1,0,10.0,3.0,4.0,3.0,0.0,173.0,0.0,0.0,0.0,4646.809999999969,0,92,3067.0899999999942,34.74,182.03,227.96,606.2500000000006,36.59,45.86,206.23000000000005,3,0,1,4,Mid-value,45-54,U,75-99K,Homeowner,Single Male,1,None/Unknown
998,1,1,10.0,3.0,5.0,2.0,1.0,176.0,1.0,0.1,0.01,8305.389999999943,8,250,4367.459999999985,91.67999999999998,476.91000000000054,833.73,565.0200000000001,13.32,30.849999999999998,987.5000000000001,3,1,2,6,Mid-value,,,,,,,
999,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2154.250000000002,12,57,1324.1300000000022,25.65,55.81,0.0,388.7800000000001,4.29,8.68,110.4,3,0,0,3,Low-value,,,,,,,
1000,1,1,3.0,3.0,0.0,0.0,4.0,48.0,4.0,1.33,0.08,4150.759999999976,5,138,2661.709999999998,216.11999999999998,244.06999999999996,174.32,273.88000000000005,52.900000000000006,25.24,13.15,3,1,1,5,Mid-value,,,,,,,
1001,1,0,3.0,2.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,4081.9999999999795,1,90,2703.9699999999943,63.809999999999995,108.06000000000003,0.0,889.6300000000003,44.18000000000001,0.0,79.12,3,0,1,4,Mid-value,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown
1002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.93,0,30,569.1500000000001,15.77,113.24,0.0,128.96,0.0,0.0,56.57,3,0,0,3,Low-value,,,,,,,
1003,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2588.7299999999946,28,63,1084.4000000000017,180.80000000000004,134.4799999999999,0.0,207.49000000000004,5.42,0.0,426.88000000000005,3,0,1,4,Mid-value,35-44,U,25-34K,Unknown,Single Female,1,None/Unknown
1004,1,0,5.0,3.0,2.0,0.0,0.0,74.0,0.0,0.0,0.0,3708.7199999999784,2,253,1878.8600000000056,0.0,101.10999999999999,1081.5,171.89000000000007,0.0,0.0,51.77999999999999,3,1,1,5,Mid-value,25-34,U,15-24K,Unknown,Single Male,1,None/Unknown
1005,1,1,3.0,3.0,0.0,0.0,5.0,48.0,5.0,1.67,0.1,2470.0899999999983,0,180,1354.9100000000028,8.58,209.13000000000017,0.0,124.05999999999999,8.0,0.0,493.90000000000015,3,1,1,5,Mid-value,,,,,,,
1006,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.48000000000005,49,11,74.96000000000001,6.99,18.479999999999997,23.0,16.59,0.0,0.0,17.47,2,0,0,2,Low-value,,,,,,,
1007,1,0,4.0,3.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,1368.970000000002,2,122,784.4499999999997,87.59,70.52000000000001,15.0,251.60000000000008,4.29,0.0,33.400000000000006,3,1,0,4,Mid-value,,,,,,,
1008,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.12000000000023,21,40,111.18999999999998,5.99,6.43,261.13,41.91,0.0,0.0,19.520000000000003,3,0,0,3,Low-value,,,,,,,
1009,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.51999999999995,125,23,40.85,7.38,65.53,0.0,8.27,0.0,0.0,0.0,2,0,0,2,Low-value,,,,,,,
1010,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2486.3900000000026,1,91,1206.3400000000026,84.87000000000002,125.75999999999996,652.1899999999999,133.64000000000001,47.97,26.400000000000002,27.48,3,0,1,4,Mid-value,,,,,,,
1011,1,1,4.0,2.0,2.0,0.0,3.0,66.0,3.0,0.75,0.05,3495.199999999981,7,140,1473.4700000000041,130.86,319.5900000000002,544.71,315.6800000000001,47.540000000000006,8.41,408.27000000000004,3,1,1,5,Mid-value,,,,,,,
1012,1,1,4.0,4.0,0.0,0.0,1.0,64.0,1.0,0.25,0.02,2342.5099999999934,38,121,1092.6599999999999,69.97000000000001,106.13999999999999,276.01,374.12000000000023,43.540000000000006,90.88,75.75,3,1,0,4,Mid-value,35-44,A,35-49K,Unknown,Unknown,5+,3+
1013,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.030000000001,6,35,553.38,3.99,36.10999999999999,5.0,80.48999999999998,10.25,13.11,131.16,3,0,0,3,Low-value,,,,,,,
1014,1,0,7.0,3.0,3.0,1.0,0.0,125.0,0.0,0.0,0.0,4199.75999999996,8,161,2051.330000000009,68.92000000000002,556.4100000000007,232.25,231.92000000000007,45.940000000000005,23.25,233.24000000000007,3,1,1,5,Mid-value,45-54,A,15-24K,Unknown,2 Adults Kids,4,2
1015,1,1,5.0,4.0,0.0,1.0,4.0,65.0,4.0,0.8,0.06,3807.719999999991,1,108,2520.7100000000078,5.25,327.48000000000036,39.69,378.2300000000001,129.14999999999998,0.0,106.55999999999996,3,0,1,4,Mid-value,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown
1016,1,0,4.0,1.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,3089.8399999999865,57,40,1722.5300000000038,185.33999999999995,284.3500000000001,36.1,428.0200000000003,33.17999999999999,0.0,107.57000000000001,2,0,1,3,Low-value,,,,,,,
1017,1,1,4.0,3.0,0.0,1.0,1.0,50.0,1.0,0.25,0.02,3436.259999999994,10,63,2313.610000000002,29.83,167.50999999999996,0.0,544.5200000000002,7.34,0.0,142.36,3,0,1,4,Mid-value,,,,,,,
1018,1,0,5.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,2138.590000000003,4,167,1269.8400000000017,91.50999999999999,66.39000000000001,65.02,333.26000000000016,6.760000000000001,5.67,126.71000000000001,3,1,0,4,Mid-value,45-54,A,35-49K,Homeowner,2 Adults Kids,5+,3+
1019,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1553.5600000000022,8,53,629.6900000000009,207.59000000000006,190.27000000000004,0.0,205.96000000000004,16.46,0.0,214.97,3,0,0,3,Low-value,,,,,,,
1020,1,1,5.0,3.0,2.0,0.0,1.0,84.0,1.0,0.2,0.01,9561.459999999903,0,171,5163.0499999999465,135.20000000000002,611.1400000000009,85.56,1239.7000000000014,64.45,0.0,963.4499999999997,3,1,2,6,Mid-value,45-54,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown
1021,1,0,1.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,2086.1200000000026,3,99,1167.2800000000004,56.71000000000001,128.43999999999994,0.0,377.93000000000006,22.329999999999995,0.0,71.72,3,0,0,3,Low-value,35-44,A,50-74K,Homeowner,2 Adults Kids,5+,3+
1022,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.27,130,36,125.9,54.8,16.240000000000002,0.0,16.33,0.0,2.54,3.13,2,0,0,2,Low-value,,,,,,,
1023,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38319.79000000043,1,603,11956.009999999937,1808.3600000000006,1561.340000000002,873.34,5545.869999999944,563.3100000000003,66.75999999999999,1504.7499999999998,3,2,3,8,High-value,,,,,,,
1024,1,1,7.0,3.0,2.0,2.0,1.0,136.0,1.0,0.14,0.01,9448.749999999933,4,145,4627.199999999993,666.8300000000003,604.5600000000007,251.14000000000001,1106.410000000001,0.0,5.51,1397.6,3,1,2,6,Mid-value,25-34,A,Under 15K,Homeowner,2 Adults Kids,4,2
1025,1,0,3.0,1.0,2.0,0.0,0.0,43.0,0.0,0.0,0.0,3552.1299999999906,15,81,2477.95,88.89,82.5,0.0,159.22000000000003,0.0,0.0,343.33,3,0,1,4,Mid-value,,,,,,,
1026,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.5400000000002,280,26,296.33,21.4,17.91,0.0,18.62,0.0,0.0,21.479999999999997,1,0,0,1,Low-value,,,,,,,
1027,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.9900000000007,1,41,605.2899999999998,97.81,99.96999999999996,0.0,14.059999999999999,0.0,16.62,160.85999999999999,3,0,0,3,Low-value,,,,,,,
1028,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.90999999999995,153,12,71.93,3.49,16.57,0.0,11.63,0.0,0.0,0.0,2,0,0,2,Low-value,,,,,,,
1029,1,1,13.0,3.0,9.0,1.0,5.0,227.0,5.0,0.38,0.02,13785.549999999967,3,276,6219.889999999914,793.4499999999996,910.3700000000003,3468.2000000000007,1271.7800000000018,25.439999999999998,6.300000000000001,664.8400000000001,3,1,3,7,High-value,,,,,,,
1030,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.2900000000016,47,30,546.5600000000005,53.839999999999996,74.58000000000001,0.0,334.32000000000005,0.0,19.78,82.02,2,0,0,2,Low-value,,,,,,,
1031,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4232.119999999972,154,146,1573.3100000000022,211.8600000000001,309.3600000000002,970.02,730.8000000000008,6.43,0.0,171.61,2,1,1,4,Mid-value,35-44,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
1032,1,0,7.0,3.0,4.0,0.0,0.0,106.0,0.0,0.0,0.0,2473.7599999999984,55,92,1297.1800000000026,52.400000000000006,73.76,41.84,680.7900000000001,11.360000000000001,20.97,44.8,2,0,1,3,Low-value,,,,,,,
1033,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.9700000000014,71,26,650.61,3.99,161.07999999999998,0.0,28.230000000000004,2.69,4.28,254.78,2,0,0,2,Low-value,,,,,,,
1034,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,840.8700000000003,13,70,304.44999999999993,13.77,87.02999999999997,121.61999999999999,232.43000000000006,4.98,0.0,42.690000000000005,3,0,0,3,Low-value,,,,,,,
1035,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.03999999999996,304,4,64.3,0.0,32.51000000000001,0.0,23.599999999999998,40.370000000000005,0.0,0.0,1,0,0,1,Low-value,,,,,,,
1036,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.1700000000023,53,27,836.9700000000008,2.44,65.71000000000001,0.0,20.649999999999995,0.0,33.44,65.45,2,0,0,2,Low-value,,,,,,,
1037,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.69,0,33,557.9699999999999,9.99,2.99,0.0,316.62,90.0,0.0,63.67,3,0,0,3,Low-value,,,,,,,
1038,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1601.9999999999998,9,275,844.6100000000014,80.21,119.37999999999998,0.0,79.52000000000001,0.0,0.0,269.0799999999999,3,1,0,4,Mid-value,55-64,U,Under 15K,Probable Renter,Single Male,1,None/Unknown
1039,1,1,4.0,3.0,1.0,0.0,3.0,63.0,3.0,0.75,0.05,5168.379999999954,2,82,3301.379999999997,159.58,179.22000000000003,0.0,374.71000000000015,2.99,2.23,316.51000000000005,3,0,1,4,Mid-value,,,,,,,
1040,1,1,7.0,3.0,4.0,0.0,1.0,109.0,1.0,0.14,0.01,5664.739999999935,1,229,3663.4599999999728,273.58000000000004,132.31999999999996,0.0,1047.4100000000014,209.42000000000002,0.0,66.7,3,1,2,6,Mid-value,25-34,B,100-124K,Unknown,Single Male,1,None/Unknown
1041,1,0,8.0,3.0,5.0,0.0,0.0,126.0,0.0,0.0,0.0,7156.699999999936,0,291,4087.0299999999907,278.29999999999995,230.52000000000007,0.0,734.3300000000004,10.76,143.76999999999998,706.7700000000006,3,2,2,7,High-value,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown
1042,1,0,7.0,4.0,1.0,2.0,0.0,132.0,0.0,0.0,0.0,5284.119999999969,5,248,2976.9199999999983,260.44999999999993,362.90000000000026,298.83,395.40000000000003,31.500000000000007,0.0,422.19,3,1,1,5,Mid-value,25-34,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
1043,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.7299999999997,43,19,665.3499999999996,11.65,83.88,0.0,41.36000000000001,0.0,0.0,113.74000000000001,3,0,0,3,Low-value,,,,,,,
1044,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.51000000000045,5,20,287.12000000000006,3.99,10.99,15.02,58.860000000000014,0.0,0.0,30.28,3,0,0,3,Low-value,,,,,,,
1045,1,0,5.0,3.0,2.0,0.0,0.0,80.0,0.0,0.0,0.0,4893.109999999958,1,295,2366.290000000002,199.49,249.67000000000007,1271.8400000000001,294.12000000000006,36.61000000000001,25.22,117.07,3,2,1,6,Mid-value,25-34,A,Under 15K,Homeowner,Single Male,2,None/Unknown
1046,1,0,4.0,1.0,3.0,0.0,0.0,59.0,0.0,0.0,0.0,4314.949999999962,16,153,1785.880000000005,228.25000000000014,640.6200000000005,289.0,584.6100000000004,164.94999999999996,139.98000000000002,134.62,3,1,1,5,Mid-value,,,,,,,
1047,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1052.9400000000007,6,80,526.4399999999997,49.01,57.65000000000001,0.0,165.95000000000007,0.0,0.0,138.61,3,0,0,3,Low-value,,,,,,,
1048,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1934.4500000000019,63,103,759.7300000000004,150.79000000000002,159.31999999999996,362.91,292.8500000000001,4.48,0.0,76.08,2,0,0,2,Low-value,,,,,,,
1049,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0600000000007,6,55,414.7900000000001,11.719999999999999,71.42000000000002,0.0,24.31,20.0,48.539999999999985,45.269999999999996,3,0,0,3,Low-value,,,,,,,
1050,1,0,5.0,3.0,1.0,1.0,0.0,85.0,0.0,0.0,0.0,5134.889999999968,2,135,2074.060000000003,17.54,318.5000000000002,1634.96,347.1300000000002,2.0,2.99,410.47,3,1,1,5,Mid-value,,,,,,,
1051,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2275.670000000001,14,55,1419.9300000000023,111.12999999999998,62.480000000000004,50.1,387.4200000000003,0.0,2.51,152.21000000000004,3,0,0,3,Low-value,,,,,,,
1052,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.65999999999997,480,7,169.19,8.82,12.850000000000003,0.0,7.86,0.0,0.0,19.47,0,0,0,0,Low-value,,,,,,,
1053,1,0,5.0,3.0,2.0,0.0,0.0,74.0,0.0,0.0,0.0,4616.419999999975,4,96,1370.0700000000015,1020.1800000000001,959.2800000000009,74.9,98.61,137.78,120.66000000000003,461.83000000000004,3,0,1,4,Mid-value,55-64,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown
1054,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.1900000000012,22,41,546.9399999999998,0.0,32.63000000000001,0.0,324.70000000000005,0.0,0.0,16.5,3,0,0,3,Low-value,,,,,,,
1055,1,0,5.0,3.0,2.0,0.0,0.0,76.0,0.0,0.0,0.0,1204.4100000000026,14,81,844.4900000000009,13.61,87.60000000000001,21.36,142.53999999999996,1.89,0.0,10.46,3,0,0,3,Low-value,,,,,,,
1056,1,0,8.0,3.0,3.0,2.0,0.0,143.0,0.0,0.0,0.0,4871.089999999953,9,66,2545.12,56.07000000000001,56.09,0.0,288.44000000000005,1.69,7.5,425.2699999999998,3,0,1,4,Mid-value,,,,,,,
1057,1,0,7.0,2.0,5.0,0.0,0.0,125.0,0.0,0.0,0.0,8219.339999999896,1,184,4830.579999999963,1084.1200000000015,276.05000000000007,0.0,1133.440000000001,70.79,579.2399999999998,6.91,3,1,2,6,Mid-value,35-44,U,50-74K,Unknown,Single Male,1,None/Unknown
1058,1,0,4.0,3.0,0.0,1.0,0.0,72.0,0.0,0.0,0.0,3280.1800000000035,0,563,1851.1900000000007,227.79,56.870000000000005,117.0,415.1700000000003,11.07,34.92,125.69,3,2,1,6,Mid-value,,,,,,,
1059,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.91,156,5,20.62,0.0,15.730000000000002,0.0,14.540000000000001,15.15,0.0,0.0,2,0,0,2,Low-value,,,,,,,
1060,1,0,9.0,5.0,4.0,0.0,0.0,141.0,0.0,0.0,0.0,6096.9299999999575,39,64,3796.269999999983,376.59000000000015,230.62999999999994,22.44,845.4700000000003,0.0,0.0,477.0100000000001,3,0,2,5,Mid-value,35-44,B,35-49K,Renter,2 Adults No Kids,2,None/Unknown
1061,1,0,3.0,2.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,6211.669999999958,2,147,2932.5200000000036,51.16000000000001,265.70000000000005,405.53000000000003,609.4799999999999,15.58,0.0,646.0700000000002,3,1,2,6,Mid-value,,,,,,,
1062,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1495.7600000000018,0,216,1065.2400000000007,74.97999999999998,24.8,0.0,20.57,0.0,11.8,97.16999999999999,3,1,0,4,Mid-value,65+,U,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown
1063,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.4800000000007,90,57,963.3400000000004,0.0,115.49999999999997,0.0,44.67,0.0,16.83,107.95,2,0,0,2,Low-value,,,,,,,
1064,1,1,5.0,2.0,2.0,1.0,5.0,87.0,5.0,1.0,0.06,3074.6799999999876,3,44,1888.110000000004,107.95,210.33999999999997,0.0,501.07,15.46,0.0,76.85,3,0,1,4,Mid-value,,,,,,,
1065,1,0,5.0,4.0,1.0,0.0,0.0,75.0,0.0,0.0,0.0,5167.159999999972,6,50,3139.6499999999987,81.16000000000001,187.24999999999997,0.0,319.9499999999998,0.0,0.0,799.9200000000001,3,0,1,4,Mid-value,,,,,,,
1066,1,1,7.0,3.0,4.0,0.0,4.0,113.0,4.0,0.57,0.04,3114.3399999999815,3,245,1967.5900000000026,114.18999999999998,347.74,0.0,316.16000000000014,0.0,0.0,64.35000000000001,3,1,1,5,Mid-value,35-44,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown
1067,1,0,3.0,2.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,3741.91999999998,9,62,2164.0400000000027,136.15,189.42,185.36,311.27000000000015,2.69,0.0,323.40000000000003,3,0,1,4,Mid-value,,,,,,,
1068,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.8500000000004,11,111,760.9200000000003,30.0,50.36000000000001,0.0,124.50999999999999,0.0,2.78,134.61,3,1,0,4,Mid-value,,,,,,,
1069,1,0,7.0,2.0,4.0,1.0,0.0,114.0,0.0,0.0,0.0,3433.2699999999913,30,55,1527.7500000000027,50.349999999999994,174.47000000000006,0.0,786.3400000000008,29.71,0.0,490.68000000000006,3,0,1,4,Mid-value,25-34,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown
1070,1,0,8.0,5.0,2.0,1.0,0.0,115.0,0.0,0.0,0.0,5187.129999999959,3,177,2036.2900000000047,192.40999999999994,436.1300000000003,1324.07,609.9500000000006,28.900000000000002,3.15,97.73,3,1,1,5,Mid-value,35-44,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
1071,1,0,3.0,2.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,2052.289999999999,6,84,1055.920000000001,33.17,85.94999999999999,0.0,643.1600000000004,6.18,43.730000000000004,31.21,3,0,0,3,Low-value,,,,,,,
1072,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2694.799999999993,10,61,1768.4300000000032,16.35,157.02,45.0,146.74999999999997,2.19,40.37,293.2900000000002,3,0,1,4,Mid-value,,,,,,,
1073,1,0,5.0,2.0,2.0,1.0,0.0,82.0,0.0,0.0,0.0,3014.079999999988,1,121,1895.670000000003,41.02,214.92999999999998,233.63000000000002,299.19000000000017,11.36,23.8,133.39000000000001,3,1,1,5,Mid-value,,,,,,,
1074,1,1,6.0,3.0,3.0,0.0,4.0,99.0,4.0,0.67,0.04,7769.219999999909,4,132,4539.739999999979,138.01,539.5700000000006,350.0,699.5500000000008,20.990000000000002,0.24,536.7700000000001,3,1,2,6,Mid-value,45-54,A,35-49K,Homeowner,2 Adults Kids,4,2
1075,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1469.020000000002,22,67,648.2900000000001,72.04000000000002,30.51,81.26,115.33999999999997,0.0,0.0,212.64999999999998,3,0,0,3,Low-value,,,,,,,
1076,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2241.010000000001,0,86,1232.1800000000005,113.79,103.63000000000001,0.0,357.71,1.0,10.19,280.1,3,0,0,3,Low-value,25-34,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
1077,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.810000000001,6,36,841.0000000000001,27.32,32.19000000000001,256.98,153.14999999999992,0.0,0.0,72.66,3,0,0,3,Low-value,,,,,,,
1078,1,0,9.0,3.0,4.0,2.0,0.0,136.0,0.0,0.0,0.0,6885.689999999936,1,250,2927.3299999999967,50.02000000000001,849.7900000000008,2071.19,655.0600000000001,35.87,2.27,54.95000000000001,3,1,2,6,Mid-value,,,,,,,
1079,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.3000000000003,49,50,270.96999999999997,0.0,91.46,106.74,35.85,2.18,0.0,180.89000000000001,2,0,0,2,Low-value,,,,,,,
1080,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.110000000003,23,84,909.2500000000001,26.5,54.750000000000014,0.0,762.0299999999997,0.0,0.0,322.19,3,0,0,3,Low-value,,,,,,,
1081,1,1,8.0,3.0,3.0,2.0,2.0,139.0,2.0,0.25,0.01,10201.549999999876,12,139,4408.109999999971,433.0400000000002,775.9200000000016,29.43,1881.1200000000035,13.47,0.0,1591.3299999999997,3,1,2,6,Mid-value,55-64,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
1082,1,0,6.0,4.0,1.0,1.0,0.0,85.0,0.0,0.0,0.0,2032.5400000000036,0,142,1488.7100000000016,50.49000000000001,39.830000000000005,116.02000000000001,68.83,0.0,0.0,80.54,3,1,0,4,Mid-value,45-54,U,35-49K,Unknown,Single Male,1,None/Unknown
1083,1,1,1.0,1.0,0.0,0.0,1.0,16.0,1.0,1.0,0.06,1396.9300000000012,17,54,609.1700000000003,51.41,80.55,20.0,79.96000000000001,0.0,12.719999999999999,202.64000000000004,3,0,0,3,Low-value,,,,,,,
1084,1,0,6.0,4.0,2.0,0.0,0.0,83.0,0.0,0.0,0.0,2363.1599999999985,0,225,1346.1900000000012,69.8,87.77000000000001,0.0,324.40000000000015,2.99,18.349999999999998,212.73999999999995,3,1,0,4,Mid-value,25-34,U,35-49K,Unknown,2 Adults Kids,3,1
1085,1,0,7.0,3.0,4.0,0.0,0.0,93.0,0.0,0.0,0.0,4805.999999999976,9,106,2479.930000000002,154.26999999999995,263.9200000000002,630.3499999999999,430.2600000000001,76.87,0.0,308.59999999999997,3,0,1,4,Mid-value,,,,,,,
1086,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.6100000000013,11,30,536.9199999999998,131.26000000000002,83.48000000000003,0.0,64.00000000000001,0.0,0.0,237.95,3,0,0,3,Low-value,,,,,,,
1087,1,0,6.0,3.0,3.0,0.0,0.0,80.0,0.0,0.0,0.0,3010.2399999999957,22,149,1436.5200000000011,35.720000000000006,128.14999999999998,439.52,213.77,0.0,0.0,419.73,3,1,1,5,Mid-value,,,,,,,
1088,1,0,2.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,1439.6100000000017,0,91,962.8500000000009,0.0,12.059999999999999,110.0,50.18000000000008,0.0,0.0,79.19999999999997,3,0,0,3,Low-value,,,,,,,
1089,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2404.9800000000027,7,96,1423.7700000000034,25.86,49.77,182.92000000000002,213.01999999999995,0.0,0.0,304.03000000000003,3,0,1,4,Mid-value,,,,,,,
1090,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.87,29,12,98.25,0.0,52.78,0.0,46.03000000000001,12.17,0.0,18.520000000000003,3,0,0,3,Low-value,,,,,,,
1091,1,0,5.0,3.0,2.0,0.0,0.0,74.0,0.0,0.0,0.0,5617.399999999955,45,116,2105.0800000000045,118.97999999999998,265.8000000000002,1561.1900000000003,648.6500000000003,2.99,0.0,332.94,3,1,2,6,Mid-value,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
1092,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.6899999999998,5,42,731.7299999999993,28.259999999999998,8.98,10.0,47.440000000000005,0.0,2.51,5.67,3,0,0,3,Low-value,,,,,,,
1093,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.760000000001,0,33,539.07,9.13,60.49000000000001,0.0,65.69,12.66,0.0,117.57000000000001,3,0,0,3,Low-value,,,,,,,
1094,1,0,8.0,3.0,3.0,2.0,0.0,146.0,0.0,0.0,0.0,5935.569999999952,2,95,3092.689999999994,541.7700000000001,307.85000000000014,50.0,315.03000000000003,5.880000000000001,2.99,753.0900000000001,3,0,2,5,Mid-value,45-54,A,75-99K,Homeowner,2 Adults Kids,5+,3+
1095,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.5400000000005,67,30,388.19,4.98,119.93999999999998,0.0,33.13,0.0,0.0,12.8,2,0,0,2,Low-value,,,,,,,
1096,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.3600000000001,26,47,214.39000000000001,33.22,109.14999999999996,0.0,37.53,128.02000000000004,0.95,4.96,3,0,0,3,Low-value,,,,,,,
1097,1,0,4.0,3.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,8806.329999999925,6,165,2956.9699999999907,437.8800000000001,554.5100000000006,213.97,1465.9800000000005,115.1,11.989999999999998,451.61,3,1,2,6,Mid-value,,,,,,,
1098,1,1,7.0,5.0,2.0,0.0,16.0,114.0,16.0,2.29,0.14,9500.699999999899,0,449,5205.809999999988,506.39000000000044,832.5900000000022,1273.4899999999996,618.2199999999999,8.19,0.0,58.78,3,2,2,7,High-value,,,,,,,
1099,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.1300000000003,63,28,497.53000000000014,19.47,11.99,16.0,37.650000000000006,0.0,0.0,27.540000000000003,2,0,0,2,Low-value,,,,,,,
1100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.41,8,26,139.51000000000002,0.0,6.16,135.15,28.939999999999998,0.0,0.0,3.65,3,0,0,3,Low-value,,,,,,,
1101,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.78,50,16,87.30000000000001,0.0,0.0,43.0,21.76,0.0,0.0,17.09,2,0,0,2,Low-value,,,,,,,
